id_cohorte;effectif;inscriptions;réussites
19489;1;G5SIM, G53IR, G53IR;G5SIM, G53IR
19490;1;B1IFLC, B2IFLC, B3IFLC, S1GE;B1IFLC, B2IFLC
19491;1;B1PAES, B2SM, B3SM, B3DFAS, B4DFAS, B5DFAS, B91SGO, B92SGO, B93SGO, B94SGO;B1PAES, B2SM, B3SM, B3DFAS, B4DFAS, B5DFAS, B91SGO, B92SGO, B9DM
19492;1;A1CS, A2CS, V3MEC;A1CS, A2CS, V3MEC
19493;1;D2SPO;
19494;1;B1PAES, B1PAES, B2SM, B2SM, B3SM, B3SM, B3DFAS, B3DFAS;B1PAES, B2SM, B3SM
19495;1;E4MCA2;E4MCA2
19496;1;B1PAES, B1PAES, [trou], B6EME;
19497;1;A1GE, A1GE, A2GF;
19498;1;V1GE, V2GCF2;V2GCF2
19499;1;V1IN, V1IN, V2INC;V1IN, V2INC
19500;1;-8<--, B1STA, G1MIE;
19501;1;-8<--, B1IFAV, [trou], B2IFAV, B3IFAV;B2IFAV, B3IFAV
19502;1;-8<--, D4DDA, D4DDA, D5EIF;D4DDA
19503;1;D1AES, L1LAE, L1LAE, L2LAE, L3LAE, L4LEAM;L1LAE, L2LAE, L3LAE
19504;1;B2IFDE, B3IFD3;B2IFDE
19505;1;-8<--, B9SMG2, B93SMG, B93SMG, B93SMG, BUURT;B9SMG2, B9CMU, B93SMG, B9DM
19506;1;L3PSY, L3PSY, L4PSY, L4PSY, L4PSY, L4PSY, L4CIT, L5CIT;L3PSY, L4CIT, L5CIT
19507;1;-8<--, L3ANG, L4CAR;L3ANG
19508;1;-8<--, V2CJ2, [trou], V3BA2;V2CJ2, V3BA2
19509;1;L1LAE, L3LAE, L3LAE, L4LEAM, L5LEAM;L1LAE, L2LAE, L3LAE, L4LEAM, L5LEAM
19510;1;V1CJ, V2CJ, D2DRO;V1CJ, V1CII, V2CJ
19511;1;B5MES6, [trou], B5MES6;B5MES6
19512;1;S1HS, A1CS, A2CS, A3ISA, A3ISA;A1CS, A2CS, A3ISA
19513;1;G1INF, G1INF, G2INF, G3INF, G4INFO, G5PRLS;G1INF, G2INF, G3INF, G4INFO
19514;1;V1GE2, V1GA2;
19515;1;LXAA1, [trou], [trou], [trou], [trou], [trou], [trou], B4MES3;LXAA1
19516;1;-8<--, L3LAE, L4MIA, L4LEAM;L3LAE
19517;1;B1PAES, [trou], [trou], B1IFRB, B2IFRB, B3IFRB;B1IFRB, B2IFRB
19518;1;V1RT, V1RT, V2RT, V3SSR;V1RT, V2RT
19519;1;B4ETS3, B4ETS3, B5ETS3;B4ETS3, B5ETS3
19520;1;D1DRO, D2DRO, D3DRO, D4RSE, D5RSE, DXEN;D1DRO, D2DRO, D1CII, D3DRO, D4RSE, D5RSE, DXEN
19521;1;LUTP, L5CDEA;LUTP, L5CDEA
19522;1;S1GF2, S1GF2, S2GF2;S1GF2, S2GF2
19523;1;D1DRO, D2DRO, D2DRO, D2DRO, D3DRO;D1DRO, D2DRO, D3DRO
19524;1;-8<--, G5STIV, [trou], G5STIV;G5STIV
19525;1;D1SPO, L1LET, L1LET;
19526;1;S1GAR2;
19527;1;B1STAS, B2STA;B1STAS
19528;1;G1MAT, G2MAT, G3MAT2, G4MATH;G1MAT, G2MAT, G3MAT2, G4MATH
19529;1;S1MP, S2MP, G3SE, V3EON;S1MP, S2MP, V3EON
19530;1;B4MES, B4MES, [trou], [trou], [trou], [trou], B4MES8;
19531;1;L4EA, L4INED;
19532;1;B1SVI, [trou], B1IFLC, B2IFLC, B3IFLC;B1IFLC, B2IFLC, B3IFLC
19533;1;V1CJ2, V2CJ2, V3AEX2;V2CJ2, V3AEX2
19534;1;V1IN, G1INF, G1INF;
19535;1;-8<--, S3IR3;S3IR3
19536;1;V1GE, V2GP, V3ACC;V1CII, V1GE, V2GP, V3ACC
19537;1;B1PAES, V1IN, V2IN, V2INC, G3INF;V1IN, V2INC, G3INF
19538;1;;A3CJV3
19539;1;-8<--, A1GBB;A1GBB
19540;1;L1LAE, L2LAE, L2LAE;L1LAE, L2LAE
19541;1;V3CCA3, S3CCA3;S3CCA3
19542;1;-8<--, B3SM, B3DFAS, B4DFAS, B5DFAS, B91SMG;B3SM, B3DFAS, B4DFAS, B5DFAS, B91SMG
19543;1;P1TC, P2TC;P1TC, SCLS2A, P2TC
19544;1;G4SI, G5SI1;G4SI, G5SI1
19545;1;-8<--, B9SDV, B92SDV, B93SDV, B94SDV;B92SDV, B93SDV, B94SDV, B9CAI, B9DM
19546;1;G1MAT, G1INF, G2INF, G3SI, G4SI2, G5SI2;G1INF, G2INF, G3SI, G4SI2, G5SI2
19547;1;L4CICT, L5CICT, L5PI;L4CICT, L5CICT
19548;1;D1DRO, D2DRO, D3DRO, E4MBF2, E5CP2;D1DRO, D2DRO, D1CII, D3DRO, E4MBF2, E5CP2
19549;1;S3CCA1, S3CCA2;S3CCA2
19550;1;G1MAT, G1CII, G2INF, G3SI, G4SI;G1CII, G1INF, G1MAT, G2INF, G2MAT, G3SI, G4SI
19551;1;B1STA, B2STA, B3STA, B3STA;B1STA, B2STA, B3STA
19552;1;L5CDEA, [trou], L8PS, L8PS;L5CDEA
19553;1;S3FIS1;S3FIS1
19554;1;P1TC, P1TC, P2TC;P1TC, P2TC
19555;1;L1HHI, L2HGH, L3HGH, L3HHI, L4HPMI;L1HHI, L2HGH, L3HHI
19556;1;L1ESP, B1SSO;B1SSO
19557;1;G1INF, [trou], G1INFR;
19558;1;E1EGEL, E2EGEL, E3EGEL, E4MIF;E1EGEL, E2EGEL, E3EGEL
19559;1;D2AES, D3AEE;D2AES
19560;1;G1INF, [trou], V2RT2;V2RT2
19561;1;-8<--, D2DRO, D3DRO, D3DRO;D2DRO
19562;1;LXAA3, LXAA1, L1ANG;LXAA1
19563;1;L1PSY, L1PSY, L2PSY, L2PSY, L2PSY, L3PSY, L4PSY, L4CPPL;L1PSY, L2PSY, L3PSY
19564;1;B1SSO, B1IFDE, B2IFDE, B3IFDE;B1IFDE, B2IFDE, B3IFDE
19565;1;-8<--, BUIMA, BUHY;
19566;1;-8<--, BUOS1, BUOS1;
19567;1;B1STA, B2STA, B3STE, B3STE;B1STA, B2STA, B2STA, B3STE
19568;1;V1GE, D1AES, D1AES;D1AES
19569;1;E3MAT, E4IFD, E5FIM;E3MAT, E4IFD, E5FIM
19570;1;B1SEP6, B2SEP6, B2SEP6, B3SEP6;B1SEP6, B2SEP6
19571;1;L3LAE;L3LAE
19572;1;G3SC, G4SC, G5SC, [trou], G8MA, G8MA, G8MA;G3MAT, G3SC, GCLS1A, G4SC, G5SC
19573;1;G1SPI, G1INF, G2INF, G3INF;G1INF, G2INF, G3INF
19574;1;L1PMS5, B2SSO5, [trou], [trou], B3SSS5;L1PMS5, B2SSO5
19575;1;A3CIB, A3CIB;A3CIB
19576;1;-8<--, V1CJ, V2CJ, [trou], [trou], [trou], D5RSE, [trou], DXEN;V1CJ, V2CJ, D5RSE
19577;1;-8<--, L1PSY, L2PSY, L3PSY;L1PSY, L2PSY
19578;1;A1MM, A2MM, A3WEB1;A1MM, A2MM, A3WEB1
19579;1;E1EGE, E1EGE, E2EGE, E3EBF, E4EFIR;E1EGE, E2EGE, E3EBF
19580;1;G1INF, G2INF, G2INF, G2INF;G1INF
19581;1;-8<--, L1PMS5, L2PSY5;L1PMS5, L2PSY5, L2PSY5
19582;1;A1CS3, A2CS, A3ISA;A1CS3, A2CS, A3ISA
19583;1;-8<--, D1AES, D2AES, D3APS;D1AES, D2AES, D1CII, D3APS
19584;1;D1DRO, D2DRO, D3DRO, D4DDA, D5DDA, DXEN;D1DRO, D2DRO, D1CII, D3DRO, D4DDA, D5DDA
19585;1;-8<--, B1PAES, B2SM, B3SM, B3SM, B3DFAS, B3DFAS, B4DFAS, B5DFAS, B91SMG, B92SMG;B1PAES, B2SM, B3SM, B3DFAS, B4DFAS, B5DFAS, B91SMG
19586;1;-8<--, L1PSY, L2PSY, L3PSY, L4PSY, L4PSY, L5CICT, L5CICT;L1PSY, L2PSY, L3PSY, L4PSY, L5CICT
19587;1;G1MAT, V1EI;
19588;1;D2DRO, D2DRO, D3DRO, D4CON, D5EIE;D2DRO, D1CII, D3DRO, D4CON, D5EIE
19589;1;S1GE, S2GR, [trou], V3MEC2;S1GE, S2GR, V3MEC2
19590;1;B1PAES, B1PAES, B2SM, B3SM, B3SM, B3DFAS, B4DFAS, B5DFAS;B1PAES, B2SM, B3SM, B3DFAS, B4DFAS, B5DFAS
19591;1;D1DRO, [trou], [trou], V3PAI2, A3EXP;A3EXP
19592;1;S1GE, S2GCF, S3FIS2;S1GE, S2GCF, S3FIS2
19593;1;B1STA, B1STA, B2STA, B3STA, B1SVI, B3STA;B1STA, B2STA
19594;1;V1IN, V1IN, V2IN, [trou], V3SIL2;V1IN, V2IN, VCLS2A, V3SIL2
19595;1;S3TR3;
19596;1;;LXAA51, B1SSO
19597;1;B1IFAV, B2IFAV, B3IFAV, B4MES, B5MES;B1IFAV, B2IFAV, B3IFAV, B4MES, B5MES
19598;1;-8<--, G2PC, G3PC, G4PSM, G4PSM;G2PC, G3PC
19599;1;-8<--, B9SDV, B93SDV, B94SDV, B95SDV;B93SDV, B94SDV, B95SDV
19600;1;D1AES, D1AES, D2AES, D3AEE, D3AEE;D1AES, D1CII
19601;1;L5EME, L5MF1D;
19602;1;-8<--, A3ANP, [trou], B4SUR, B5SUR, B5SUR;A3ANP, B4SUR
19603;1;-8<--, B2SM, B3SM, B3DFAS, B3DFAS, B4DFAS, B5DFAS, B91SST, [trou], B91SMG, B93SMG;B2SM, B3SM, B3DFAS, B4DFAS, B5DFAS, B91SST
19604;1;V1GE, V2GP, [trou], [trou], B4MES;V1GE, V2GP, B4MES
19605;1;S2GF7, S3CF;S2GF7, S3CF
19606;1;S1HS, S2HS, S2HS;
19607;1;S2HS3, S3SBP3;
19608;1;D4DDA, D5DDA;D4DDA
19609;1;-8<--, L5PSO;
19610;1;-8<--, L5HEP, L5HEP, L5HEP, L5HSC, [trou], L5HSC;
19611;1;C4CEI3, C5CEI3;C4CEI3, C5CEI3
19612;1;C1COM, C2COM, [trou], C4CM;C1COM, C2COM, C4CM
19613;1;-8<--, S2TC, [trou], [trou], [trou], V3ACC;S2TC, V1CII, V3ACC
19614;1;B1SSSI, [trou], B2IFLC;B1SSSI
19615;1;A1CA, A2CA, [trou], B2SSS4;A1CA, A2CA
19616;1;B1SVI, B1SVI, B1SSO, B2SSO, B3SSO, B4SPT;B1SSO, B2SSO, B3SSO
19617;1;-8<--, D4PAP, D4REI;D4PAP
19618;1;E5FPV, E5FPV;E5FPV
19619;1;L2HHI, L3HHI;L2HHI
19620;1;V1GE, V2GF, S3REV1;V1GE, V2GF, S3REV1
19621;1;L4MDTI, L5MDTI, L5MDTI;L4MDTI
19622;1;D1AES, D1AES, D1AES, D2AES, D2AES;D1AES
19623;1;G1SPI, G2SPI, G3SPI, G3SPI, G3SPI, G3SIN;G1CII, G1SPI, G2SPI, G3SPI
19624;1;B1SPS, B1IFTS;
19625;1;G1SPI, G1SPI, G2SPI, G2SPI, G3SPI;G1SPI, GCLS1A, G2SPI
19626;1;D5DPE, DXEN, DXEN;D5DPE
19627;1;-8<--, L1EAR, G1MAT, G2MAT, G2MAT, E3MAT, E4IFIM, E5FIM;G1MAT, G2MAT, E3MAT, E4IFIM, E5FIM
19628;1;L1PSY, L2PSY, L3PSY, L4PSY, L4CIT, L5CIT;L1PSY, L2PSY, L3PSY, L4CIT, L5CIT
19629;1;D1AES, C1COM, C2COM;C1COM, C1COM, C2COM
19630;1;-8<--, V1GE, V1GE;
19631;1;E4EIR, E4EIR, E4BFGR;
19632;1;-8<--, D4DEI, D5DDA;D4DEI
19633;1;G1SPI, G1SPI, G2SPI, G3SPI, G3SPI, G3SPI;G1SPI, G2SPI
19634;1;C4RHC1, C5RHC2;C4RHC1, C5RHC2
19635;1;DUJOHA, D4DDA, D5EIE, DXEN;DUJOHA, D4DDA, D5EIE
19636;1;L1ESP, S1GE, S2GRH;L1ESP, S1GE
19637;1;V1EI, V1EI, V2EI, V2EI;
19638;1;V1GE2;V1GE2
19639;1;S1GE, S2GR, S2GRB, [trou], V3MEC2;S1GE, S2GRB, V3MEC2
19640;1;-8<--, S2GR7, V3RH1, C4CRH2, C5RHC2;S2GR7, V3RH1, C4CRH2, C5RHC2
19641;1;A2GBA3, A2GBB3;A2GBA3
19642;1;G53IR, G8MA, G8MA;G53IR
19643;1;B1PAES, B1PAES, L1ANES, L2ANES, L3ANES;L1ANES, L2ANES, L3ANES
19644;1;-8<--, E1EGE, E2EGE, E3ENT, E4CC, E5CC;E1EGE, E2EGE, E3ENT, E4CC, E5CC
19645;1;G1MAT, G1MAT, G2MAT, E3MAT, E4DEFI, E4DEFI, E5DEFI;G1MAT, G2MAT, E3MAT, E4DEFI
19646;1;L2LAA, L2LAA;
19647;1;V1GE, V2GP, V3MEC;V1GE, V2GP, V3MEC
19648;1;V3MEC2, V3MEC2;
19649;1;BUURT, BUURT, BUURT;BUURT
19650;1;G1MAT, G2MAT, G3MIM;G1MAT, G2MAT
19651;1;D4RSE, D5RSE2;D4RSE, D5RSE2
19652;1;L3PSY, L3PSY, L4PSY, L4CPP3, L5CPP3;L3PSY, L4CPP3, L5CPP3
19653;1;D3DRO, D4DDA, DUDGD;D3DRO, D4DDA
19654;1;-8<--, B9SCG;
19655;1;B1PAES, [trou], [trou], [trou], E1EGE, E2EGE, E3ECO, E3EFE;E1EGE, E2EGE
19656;1;-8<--, G3SE, G4SE, G5SE;G4SE, GCLS1A, G5SE
19657;1;-8<--, L3PSY, L4PSY, L4PSY, L4PSY;L2PSY, L3PSY
19658;1;-8<--, V1GE, V2GP, [trou], A3GES;V1GE, V2GP, A3GES
19659;1;L1LAE, L1LAE, L1LAE, L2LAE, L2LAE, L3LAE, L4LEAM, L5LEA1;L1LAE, L2LAE, L3LAE, L4LEAM, L5LEA1
19660;1;-8<--, D3DRO, [trou], D3DRO;
19661;1;-8<--, GXAM, [trou], G5AGRG, GUMEEF;
19662;1;G1MAT, G1MAT, G2MAT, G3SC;G1MAT, G2MAT
19663;1;L3SED, [trou], L4SED;L3SED, L4SED
19664;1;V1GE2, V2GR2;V2GR2
19665;1;G4PSM, G4PSM, G5MS;G4PSM
19666;1;B1IFTS, [trou], B2IFTS, B3IFTS;B1IFTS, B2IFTS, B3IFTS
19667;1;-8<--, V1CJ, V2CJ, V3MN, D4DIM, D5DIM;V1CJ, V2CJ, V3MN, D4DIM, D5DIM
19668;1;-8<--, D3DRO, D4DPI, D5DPI, D8DU, D8DU, D8DU, D8DU;D3DRO, D4DPI, D5DPI
19669;1;V1GE, V2GF, [trou], [trou], E4CC2, E5CC2;V1CII, V1GE, V2GF, E4CC2, E5CC2
19670;1;B1PAES, A2GBA, A2GBB;A2GBA, A2GBB
19671;1;L4MF1D, L4MF1D;
19672;1;E1EGE, E2EGE, E3ENTA, E4CC2, E5CC2;E1EGE, E2EGE, E3ENTA, E4CC2, E5CC2
19673;1;D3AEE;
19674;1;B1SSO, B1SSO, B2SSO, B3SSO, B4SST, B5SST;B1SSO, B2SSO, B3SSO, B4SST, B5SST
19675;1;B1STA, B1IFAV;
19676;1;S2TC7, S3LUX2;S2TC7, S3LUX2
19677;1;D3AEI;
19678;1;G4PSM, G4PSM, G5MEC;G4PSM, G5MEC
19679;1;S3RIS3, B4SST, B5SST;S3RIS3, B4SST, B5SST
19680;1;E1EGE9, E2EGE9, E3ECO;E1EGE9, E1CII, E2EGE9, E3ECO
19681;1;-8<--, L4URB, L5URB, L1ANG;L4URB, L5URB
19682;1;G3SC, G4SC, G5SC;G3MAT, G3SC, G4SC
19683;1;L1HHI, L2HGH, L3HHI, L4HSC;L1HHI, L2HGH, L3HHI
19684;1;-8<--, B3STE, B4MFST, B5MFST, B5MFST;B3STE, B4MFST, B5MFST
19685;1;-8<--, B5EM, [trou], B4DFAS, B5DFAS, B5DFAS, B6EMA, B91SMG, B92SMG, B93SMG, B93SMG;B4DFAS, B5DFAS, B91SMG, B92SMG
19686;1;B1PAES, L1ANG, L2ANG, L3ANG, L4MFAN, L5MFAN;L1ANG, L2ANG, L3ANG, L4MFAN, L5MFAN
19687;1;-8<--, B2IFTS, [trou], B2IFTS, B2IFTS, B3IFTS;B2IFTS
19688;1;B1SSS, B1SSO, B2SSO, B2SSO, B3SSO, B4MES, B5MES;B1SSO, B2SSO, B3SSO, B4MES, B5MES
19689;1;B91SCG, B92SCG, B93ACP, B94ACP, B95ACP, B95SAC;B93ACP, B94ACP
19690;1;-8<--, B2SM, B2SM, B3SM, B3SM;B2SM
19691;1;-8<--, G3SE, G3SE2, G4SE2, G5SE2;G5SE2
19692;1;-8<--, BUIMA;
19693;1;-8<--, B4EM, B3DFAS, B4DFAS, B4DFAS, B5DFAS, B6EMA, [trou], [trou], B92SMG, B93SMG;B3DFAS, B4DFAS, B5DFAS, B92SMG
19694;1;B1SVI, B2SVI, B2SVI, B3SVI, B4TPH, B5TPH;B1SVI, B2SVI, B3SVI, B4TPH
19695;1;G5SIM;
19696;1;-8<--, D4DPI, [trou], DXEN;D4DPI
19697;1;L1ANG9;L1ANG9, LCLS1E
19698;1;R4SCES, G53IR;G53IR
19699;1;S3ENT3;S3ENT3
19700;1;L4SLF, L4SDL;LUORT
19701;1;B1PAES, B1SSO, B1PAES, [trou], B1SSO, B2SSO, B3SSO;B1SSO, B2SSO, B3SSO
19702;1;E5EEEP, E5EEEP;
19703;1;L1LET, G1SPI, G2SPI, G3SPI, G43IR, G53IR, G53IR;G1SPI, G2SPI, G3SPI, G43IR
19704;1;B1PAES, B1SVI, B1PAES, B3SVP, B4MQS2, B5MQS2;B1SVI, B2SVP, B3SVP, B4MQS2, B5MQS2
19705;1;-8<--, V3BA;
19706;1;-8<--, G4ST, G5ST, G5ST;G4ST, G5ST
19707;1;BUPB, [trou], [trou], [trou], [trou], [trou], B5MES6;BUPB, B5MES6
19708;1;B4MOS6;
19709;1;L3IIS4, L3IIS4, L3IIS4;L3IIS4
19710;1;B4MOS3, [trou], B5MES3, [trou], B5MES3;B4MOS3
19711;1;-8<--, L2LMO, L3LMO, L4SDL, L5CLD, L4MFLM;L2LMO, L3LMO, L4SDL
19712;1;V1IN, V2IN, V2IN;V1IN, V2IN, VCLS2A
19713;1;E4EEM, E4EEM, E5EEGP, E5EEGP;E4EEM
19714;1;-8<--, B2SVI, B3SVI, B4TPH;B2SVI, B3SVI, B4TPH, B4TPH
19715;1;V3EON, G3SPI, G43IR, G53IR;V3EON, G3SPI, G43IR, G53IR
19716;1;-8<--, B9SCG, B93SCG, B94SCG, B95SCG, B9CCO;B93SCG, B94SCG, B95SCG, B9DM, B9CCO
19717;1;B2SSO, B3SSO;B2SSO, B3SSO
19718;1;D1SPO, D2SPO, D2SPO, D3SPO, D3SPO;D1SPO, D2SPO
19719;1;-8<--, A2GF, V2GFB;V2GFB
19720;1;V1EI, S1IM, S1IM, S2IM;S1IM, S2IM
19721;1;L3GEA, L3GEA, L3GEA, L4TES, L4TES;L3GEA
19722;1;-8<--, G2INF, G3SI2, G4SI2, G5SI2;G2INF, G5SI2
19723;1;L2PSY, L3PSY, L4CIT, L5CIT;L2PSY, L3PSY, L4CIT, L5CIT
19724;1;EVAEM;
19725;1;-8<--, A2GFB, A3AI2, E4CC2, E5CC2;A2GFB, A3AI2, E4CC2, E5CC2
19726;1;L1LAE, L1LAE, L2LAE, L2LAE, L3LAE;L1LAE, L2LAE
19727;1;V1IN, V2IN, G3INF, V3SSR;V1IN, V2IN, VCLS2A
19728;1;;B2IFTS
19729;1;L1EAR, L2EAR, L2ESP, [trou], L2SED, L3SED;L1EAR, L2SED
19730;1;D3DRO, D4DPI, D5DPU;D3DRO, D4DPI, D5DPU
19731;1;B2SVI, B3SVI, B4TPH, B5TPH;B2SVI, B3SVI, B4TPH
19732;1;L1ESP, [trou], L1ESP;
19733;1;-8<--, D5EIF, D5DPI;D5EIF, DXEN
19734;1;D1DRO, [trou], L1PSY;
19735;1;-8<--, B3SM, B3DFAS, B4DFAS, B5DFAS, B91SPS, B92SPS, B93SPS, B94SPS;B3SM, B3DFAS, B4DFAS, B5DFAS, B91SPS, B93SPS, B94SPS, B9DM
19736;1;S1IM, B1PAES, L1ANG, L2ANG;L1ANG
19737;1;S1GF2, S2GR2, V3MEC2;S2GR2, V3MEC2
19738;1;S1TC, S2TC;S1TC, SCLS1E, S2TC
19739;1;;YUFER
19740;1;B3SSS;B1CII
19741;1;G0MAT, G1MAT, L1ESP, L1ANG;
19742;1;-8<--, LXAA1, B1SSS, B1IFDE, B2IFDE, B3IFDE;LXAA1, B1IFDE, B2IFDE, B3IFDE
19743;1;V3EI3;
19744;1;A3AI2, E4CC2, E5CC2;A3AI2, E4CC2, E5CC2
19745;1;L2LET, L3LET, L3LET;L2LET
19746;1;A1CA, A2CA, [trou], L3SED;A1CA, A2CA
19747;1;-8<--, D3AEE, D3AEE;D1AES
19748;1;B1SSS, B2SSS, B3SSO, B4MES;B1SSS, B2SSS, B1CII, B3SSO
19749;1;-8<--, B6EM, B91SMG, B92SMG, B93SMG, B93SMG, B93SMG, B93SMG, B93SMG, B9DM;B6EM, B91SMG, B92SMG, B93SMG, B9DM
19750;1;G3SE1, G4SE1, G5SE1;G3SE1, G4SE1, G5SE1
19751;1;-8<--, B2SM, B3SM, B3DFAS, B4DFAS, B5DFAS, B91SMC, B92SMC, B93SMC, B94SMC, B9DM;B2SM, B3SM, B3DFAS, B4DFAS, B5DFAS, B91SMC, B92SMC, B94SMC, B9DM
19752;1;-8<--, E4BFA2, E4BFA2;
19753;1;B1PAES, B1PAES;B1PAES, B1PAES
19754;1;S1TC, S2TC, [trou], [trou], E4CEE, E5MKD2;S1TC, S2TC, E4CEE, E5MKD2
19755;1;-8<--, B5MOS, B5SST;B5MOS, B5SST
19756;1;B1PAES, B2SM, B3SM, B3DFAS, B4DFAS, B5DFAS, B6EMA;B1PAES, B2SM, B4TTY, B3SM, B3DFAS, B4DFAS, B5DFAS
19757;1;E3ENT, E4GFE, E4GFE;E3ENT
19758;1;B1SSO, B1SSO, B1SSO, B1IFTS, B2IFJV, B3IFJV;B2IFJV
19759;1;G3SI2, G4SI2, G5SI2;
19760;1;V1GE, V2GP, D3APS;V1GE, V2GP, D3APS
19761;1;E4IFIM, E5IFIM;E4IFIM, E5IFIM
19762;1;B4MES3, B5MES6;B4MES3, B5MES6
19763;1;B1IFTS, B2IFTS, [trou], B3IFT3;B1IFTS
19764;1;L4IPUT, L5IPUT, L5IPUT, L5TID8;L4IPUT
19765;1;A3AI, B4MES, B5MES;A3AI, B4MES
19766;1;G1PI, G2PI, G3SE, G4SE, G5SE;G1PI, G2PI, G3SE, GCLS1A, G4SE, GCLS2A, G5SE
19767;1;BUSIR, B4IAD3;BUSIR
19768;1;A1GB, A2GB, B3SVI;A1GB, A2GB, B3SVI
19769;1;B1SVES, BXSM, B1STA, B2STA;B1SVES, B1STA, B2STA
19770;1;-8<--, E1EGE, E1EGE, E2EGE, E2EGE, E2EGE, E2EGE;E1EGE
19771;1;E4EDA, E5DRA;E4EDA, E5DRA
19772;1;B1SSSI, B1IFRB, B2IFRB, B3IFRB;B1SSSI, B1IFRB, B2IFRB
19773;1;V3RH3, [trou], V3MEC3;V3MEC3
19774;1;B1SSSI, B1IFJV, [trou], B2IFJV, B3IFJV;B2IFJV
19775;1;G8GP, G8GP, G8GP;
19776;1;L5URB;
19777;1;G1CP, G2CP, [trou], G3SC, G4SC, G5SC, G5SC;G1CP, G2CP, G3MAT, G3SC, G4SC, G5SC
19778;1;B1PAES, B1SVI, B1SVI, B1SSO, B2SSO, B3SSO;B1SSO, B2SSO, B3SSO
19779;1;L1ANES, [trou], L1ANG, L1ANG, L2ANG, L2ANG, L3ANG, L4MFAN, L5MFAN;L1ANG, L2ANG, L3ANG, L4MFAN
19780;1;G0INF, G1INFR, G2INF;G1INFR
19781;1;B1STA, B2STA, B3STE, B3STE, B4MFST, B5MFST;B2STA, B3STE, B4MFST
19782;1;E1EGE, E1EGE, E1EGE, E2EGE, E3GEST;E1EGE, E2EGE, E3GEST
19783;1;G1SPI9, G2SPI9, G2SPI9;G1SPI9
19784;1;-8<--, D3SPO, D3SPO, D4PAP, B5SUR;D2SPO, D1SPO, D3SPO, D4PAP
19785;1;-8<--, G4PCI, G4SE, G5SE;G4PCI, G4SE, G5SE
19786;1;D4APS, D5ONG;D4APS, D5ONG
19787;1;S1MP, S2MP, S3INS;S1MP, S2MP, S3INS
19788;1;G1PC, G2MAT, G2MAT, E3MAT;G1PC, G2MAT, E3MAT
19789;1;D1DRO, D1DRO, D2DRO, D2DRO, D3DRO;D1DRO
19790;1;S1TCA;S1TCA
19791;1;-8<--, A1SR, A2SR;A1SR
19792;1;L3ESP, L3ESP, L4MFES;L3ESP
19793;1;B1SVI, B1SVI, B2SVP, B3SVP, B4INB, B4INB, B5INB;B1SVI, B1SVI, B2SVP, B3SVP, B4INB
19794;1;A1GBA, A2GBA, A2GBB, B3SVP;A1GBA, A1GBB, A2GBA, A2GBB, B3SVP
19795;1;B9SV, B9SV;
19796;1;-8<--, BUMM, [trou], BUURT;BUURT
19797;1;V1CJ, V2CJ, D2DRO, D3DRO, D4DPG, D5DIM;V1CJ, V1CII, V2CJ, D2DRO, D3DRO, D4DPG
19798;1;D5EIE, [trou], DXEN;D5EIE
19799;1;B1STA, B1STA, B1STA, B2STA, B2STA;B1STA
19800;1;-8<--, B9MU2;B9MU2
19801;1;-8<--, L1LAE;L1LAE
19802;1;-8<--, D4DDA6, D4DDA6, D4DDA6, D4DDA6;D4DDA6
19803;1;B1PAES, B1SVI, B2SVI, B3SVI, B4NSP, B5NSP;B1SVI, B2SVI, B2SVI, B3SVI, B4NSP, B5NSP
19804;1;-8<--, D2AES, D2AES, D3AEE, D3AEE;DCLS2A, D2AES, D1CII, D3AEE
19805;1;D5EIF, [trou], DXEN;D5EIF, DXEN
19806;1;-8<--, E3EGG4, E4CCA;E3EGG4
19807;1;B4NSP, B5NSP, EUCEP, EUCEP;B4NSP, B5NSP, EUCEP
19808;1;A2CA3;
19809;1;-8<--, C2COM, C2COM, [trou], [trou], [trou], C2COM;
19810;1;S1GE, S1GE, S2GR, [trou], C4RHC2, C5RHC2;S1GE, S2GR, C4RHC2, C5RHC2
19811;1;-8<--, E4IFM, E5IFM, E5DRA;E4IFM, E5IFM
19812;1;L1ESP, L1ANG, L2ANG;
19813;1;B1STA, B1STA, B2STA, B3STA, B4SHI;B1STA, B2STA, B3STA
19814;1;V1ST, V1STD;
19815;1;-8<--, B8SE, [trou], B8SE, B8SE, B8SE, B8SE;
19816;1;L5TID8;L5TID8
19817;1;-8<--, E4MAR, E4MAR, E5MAK;E4MAR, E5MAK
19818;1;E3EGG4, E4GFE;E4GFE
19819;1;-8<--, D1AES, D2AES, D3AEI;D1AES, D2AES, D1CII, D3AEI
19820;1;D5DPI, D5EIF, D5EIF;D5DPI
19821;1;-8<--, D3DRO, D4CON, DXEN, D5DDA, DXEN;D3DRO, D4CON, D5DDA
19822;1;-8<--, E1EGE, E2EGE, E3EBF;E1EGE, E2EGE, E3EBF
19823;1;D2DRO, D3DRO, D4DEI, D5EIE, DXEN, DXEN;D2DRO, D1CII, D3DRO, D4DEI, D5EIE
19824;1;D1DRO, D2DRO, D3DRO, D4RSE, D5RSE2, DXEN;D1DRO, D2DRO, D3DRO, D4RSE, D5RSE2
19825;1;-8<--, V2GF, [trou], [trou], E4MBF, E5BCP2;V2GF, E4MBF, E5BCP2
19826;1;B1PAES, [trou], [trou], B1IFTS, B2IFTS;B1IFTS
